age,job,marital,education,default,balance,housing,loan,contact,day,month,campaign,previous,y
23,business,single,3,no,897,yes,no,cellular,8,feb,2,8,yes
54,business,married,2,no,0,no,no,cellular,19,nov,1,0,no
40,others,married,3,no,1604,no,no,cellular,20,nov,1,0,no
39,business,married,3,no,2271,yes,no,Unknown,21,may,2,0,no
36,business,married,3,no,5367,no,no,cellular,31,aug,1,2,no
46,others,married,1,no,278,no,no,cellular,21,aug,3,0,no
41,business,married,1,no,-306,yes,no,Unknown,15,may,1,0,yes
27,others,single,2,no,1187,no,no,telephone,26,feb,1,1,yes
36,business,single,3,no,-679,yes,yes,cellular,7,may,1,1,no
37,others,single,2,no,111,yes,no,Unknown,9,may,2,0,no
30,others,single,3,no,255,yes,no,Unknown,9,may,2,0,no
55,others,divorced,1,no,2923,yes,no,Unknown,15,may,2,0,no
39,business,married,3,no,1836,no,no,cellular,6,aug,3,0,yes
28,others,single,2,no,362,yes,no,Unknown,19,may,1,0,no
35,others,married,3,no,358,no,no,cellular,29,aug,9,0,no
28,others,married,2,no,196,yes,no,Unknown,26,jun,7,0,no
38,others,married,2,no,133,yes,no,Unknown,28,may,1,0,no
46,others,married,1,no,599,no,no,cellular,22,aug,2,0,no
59,others,married,2,no,957,no,no,cellular,8,mar,1,2,yes
52,business,married,2,no,799,no,no,cellular,21,jul,2,0,no
53,business,married,3,no,3443,yes,no,Unknown,28,may,2,0,no
54,others,married,2,no,0,no,no,cellular,6,nov,5,8,yes
55,others,married,2,yes,-308,no,no,cellular,2,feb,1,0,yes
29,others,single,2,no,2,yes,yes,cellular,21,apr,5,0,yes
60,others,married,1,no,0,no,no,Unknown,1,jul,1,0,no
50,business,married,2,no,1580,no,yes,cellular,19,nov,3,0,no
47,business,married,3,no,7,yes,no,cellular,25,jul,5,0,no
49,others,married,1,no,1381,no,no,Unknown,16,jun,2,0,no
32,others,married,2,no,212,yes,no,cellular,11,aug,2,0,no
59,others,married,1,no,213,no,no,cellular,27,aug,3,0,no
59,others,married,2,no,161,yes,no,cellular,21,jul,2,0,no
34,business,married,3,no,11,yes,no,cellular,17,jul,1,0,no
49,others,married,2,no,673,yes,no,cellular,19,aug,2,0,no
40,others,married,3,no,1207,no,no,cellular,22,aug,3,0,no
42,business,married,3,no,3038,no,no,cellular,18,aug,7,0,no
39,business,married,2,no,1985,yes,no,Unknown,21,may,4,0,no
32,business,married,3,no,205,yes,no,cellular,5,feb,4,0,no
31,others,single,2,no,1291,yes,no,cellular,18,jul,1,0,no
40,others,single,3,no,1693,yes,no,cellular,17,nov,1,0,no
35,business,married,3,no,1582,no,no,telephone,21,jul,1,0,no
36,business,married,2,no,0,no,no,Unknown,26,may,1,0,no
25,others,single,2,no,2,yes,yes,Unknown,16,may,2,0,no
29,others,married,2,no,23,yes,no,Unknown,14,may,4,0,no
40,others,married,2,no,874,no,no,Unknown,14,may,1,0,no
36,others,married,3,no,714,no,no,Unknown,9,may,3,0,no
29,others,single,2,no,0,no,no,cellular,22,jul,3,0,no
54,others,married,2,no,-630,no,no,Unknown,23,may,1,0,no
25,others,single,2,no,815,yes,no,Unknown,19,may,6,0,no
53,others,divorced,2,no,453,no,no,cellular,17,nov,2,0,no
38,business,single,3,yes,-38,yes,no,cellular,18,may,4,0,no
44,others,single,2,no,762,no,yes,cellular,21,nov,1,0,no
58,others,married,2,no,18,no,no,cellular,31,jul,1,0,no
48,business,married,3,no,408,yes,no,cellular,17,apr,1,0,no
43,others,married,1,no,1794,yes,no,Unknown,20,jun,1,0,no
36,others,married,2,no,24,yes,no,cellular,30,apr,1,1,no
52,business,married,3,no,261,yes,no,Unknown,12,jun,2,0,no
43,business,married,3,no,-271,yes,yes,telephone,14,may,1,0,no
51,others,married,1,no,4497,yes,no,Unknown,15,may,3,0,no
58,business,divorced,3,no,1533,no,no,Unknown,15,may,2,0,no
51,business,married,3,no,2430,no,no,cellular,4,aug,2,0,no
56,others,single,1,no,230,yes,no,Unknown,9,may,4,0,no
37,business,married,3,no,0,yes,yes,cellular,24,jul,6,0,no
32,others,married,2,no,767,yes,yes,cellular,4,feb,1,0,no
33,others,married,1,no,925,no,no,cellular,20,nov,3,0,no
25,others,single,2,no,1857,yes,no,cellular,13,jul,2,10,yes
37,business,single,2,no,728,no,no,cellular,3,feb,1,2,yes
28,others,married,2,no,-114,yes,no,Unknown,21,may,2,0,no
27,others,single,2,no,2015,no,no,cellular,25,jan,1,1,no
53,others,divorced,2,yes,-200,no,yes,Unknown,6,jun,1,0,no
34,others,married,2,no,247,yes,yes,Unknown,26,may,5,0,no
48,others,married,2,no,-110,yes,no,cellular,20,apr,2,2,no
33,others,married,1,no,-159,yes,no,Unknown,27,may,1,0,no
50,others,married,2,no,2376,yes,no,cellular,24,sep,1,0,yes
45,others,married,2,no,1778,yes,no,Unknown,29,may,5,0,no
31,business,single,2,no,387,yes,no,cellular,13,may,2,1,no
32,business,single,3,no,207,yes,no,cellular,2,feb,1,0,no
48,business,married,3,no,981,yes,no,Unknown,15,may,2,0,no
37,others,single,2,no,0,no,no,Unknown,5,jun,2,0,no
35,others,married,2,no,294,yes,no,cellular,2,sep,6,11,no
36,business,married,2,no,419,yes,no,telephone,12,may,5,0,no
27,business,single,3,no,144,yes,no,cellular,15,may,1,0,no
31,business,married,3,no,1720,yes,yes,cellular,18,jul,1,0,no
59,business,married,3,no,349,no,no,cellular,12,aug,4,0,no
41,business,married,1,no,469,yes,yes,cellular,12,may,1,0,no
38,business,divorced,3,no,219,yes,no,cellular,10,jul,1,0,no
38,others,single,2,no,0,no,no,cellular,20,aug,4,0,no
60,others,married,1,no,0,no,no,cellular,22,aug,1,0,no
35,others,married,2,no,274,yes,no,Unknown,20,may,1,0,no
27,others,single,2,no,44,no,no,Unknown,7,sep,1,0,no
24,others,single,2,no,-141,yes,no,Unknown,4,jun,2,0,no
33,others,single,1,no,95,yes,no,Unknown,7,may,1,0,no
39,others,married,2,no,8,no,yes,cellular,17,nov,2,2,no
51,others,divorced,1,no,548,no,no,Unknown,12,jun,2,0,no
32,others,married,2,no,587,yes,no,Unknown,23,may,1,0,no
35,business,single,2,no,111,yes,no,cellular,18,jul,3,0,no
34,business,single,3,no,48,yes,no,cellular,12,aug,3,6,yes
37,others,married,1,no,236,yes,no,cellular,4,feb,1,0,no
56,others,married,2,no,393,no,yes,cellular,17,dec,1,1,no
59,business,married,2,no,479,no,no,Unknown,18,jun,1,0,no
52,others,married,1,no,-50,yes,no,cellular,15,may,2,0,no
51,others,married,1,no,260,no,no,cellular,19,aug,2,0,no
40,others,married,2,no,84,yes,yes,Unknown,12,jun,7,0,no
35,business,married,3,no,436,no,yes,cellular,28,jan,1,4,no
54,business,married,3,no,1331,no,no,cellular,25,aug,9,0,no
35,others,single,2,no,1708,yes,no,Unknown,2,jun,3,0,no
43,others,married,2,no,1109,yes,no,cellular,2,feb,3,2,no
25,others,married,1,no,657,yes,yes,Unknown,28,may,1,0,no
61,business,married,2,no,1541,no,no,cellular,20,oct,1,3,no
36,business,single,2,no,115,no,no,cellular,2,feb,1,0,no
36,business,single,2,no,9002,yes,yes,cellular,10,jul,1,0,no
79,others,married,1,no,3025,no,no,telephone,11,mar,1,6,no
46,others,single,2,no,152,yes,no,Unknown,8,may,4,0,no
32,others,married,2,no,0,yes,no,telephone,10,jul,1,0,no
55,others,married,1,no,512,no,no,cellular,5,aug,2,0,yes
40,others,married,2,yes,-432,yes,yes,cellular,20,aug,3,0,no
37,business,married,3,no,7785,yes,no,cellular,17,apr,2,0,no
37,others,divorced,3,no,60,no,yes,Unknown,4,jul,3,0,no
54,others,married,1,no,211,no,no,Unknown,19,jun,2,0,no
43,others,married,2,no,2355,yes,yes,cellular,13,apr,3,0,no
22,business,single,2,no,114,no,no,cellular,30,mar,1,0,yes
31,business,married,2,no,2294,no,no,cellular,20,aug,2,0,no
44,others,married,2,no,378,yes,no,Unknown,30,may,2,0,no
24,business,single,2,no,843,yes,no,cellular,18,may,2,0,no
52,business,married,2,no,347,no,no,cellular,11,aug,2,0,no
31,business,single,3,no,86,no,no,cellular,12,aug,4,0,no
32,business,single,2,no,3829,no,yes,cellular,20,nov,1,0,no
30,others,divorced,2,no,1336,yes,no,cellular,18,may,3,5,no
30,others,single,2,no,183,yes,no,cellular,18,jul,1,0,yes
33,others,single,2,no,-367,yes,yes,cellular,21,nov,3,0,no
35,business,married,3,no,2123,yes,no,cellular,21,jul,3,0,no
28,others,single,3,no,170,no,no,telephone,14,may,5,0,no
27,others,single,2,no,339,no,no,cellular,4,jun,1,0,yes
35,business,divorced,2,no,148,no,yes,cellular,8,jul,1,0,no
49,business,married,2,no,82,yes,no,Unknown,6,may,1,0,no
54,others,married,2,no,812,no,no,cellular,31,jul,6,0,no
46,business,married,1,no,0,no,no,cellular,2,feb,1,0,no
48,others,married,2,no,127,no,yes,cellular,7,aug,5,0,no
47,others,divorced,2,no,431,no,yes,Unknown,17,jun,9,0,no
49,business,married,2,no,1323,yes,no,cellular,18,nov,1,0,no
41,others,married,2,no,1141,yes,no,cellular,29,jan,1,1,no
67,business,married,1,no,65,no,no,cellular,4,aug,1,0,no
33,business,married,3,no,1585,no,no,cellular,8,aug,2,0,no
27,business,single,2,no,3,yes,no,cellular,8,may,2,0,no
83,others,divorced,1,no,0,no,no,telephone,31,may,1,3,no
31,business,single,3,no,1475,yes,yes,Unknown,2,jun,1,0,no
28,others,single,3,no,-803,yes,yes,Unknown,11,jun,9,0,no
41,others,married,2,no,3275,yes,no,cellular,18,nov,1,1,no
51,business,married,2,no,0,no,no,Unknown,9,jun,3,0,no
31,business,married,3,no,5238,yes,yes,cellular,19,nov,2,0,no
60,others,married,3,no,104,yes,no,Unknown,5,may,1,0,no
40,business,married,3,no,42,no,yes,cellular,18,aug,6,0,no
48,others,single,3,no,2330,yes,no,Unknown,4,jun,1,0,no
46,others,single,2,no,-100,yes,no,cellular,8,may,2,1,no
39,others,married,1,no,259,yes,no,Unknown,26,may,1,0,no
26,others,single,1,no,179,yes,yes,cellular,28,jul,4,0,no
49,business,divorced,3,no,20727,no,no,cellular,1,apr,3,2,no
32,business,married,3,no,62,yes,no,telephone,13,nov,1,0,no
57,business,married,2,no,657,no,no,Unknown,12,jun,1,0,no
41,business,married,2,no,689,yes,no,Unknown,29,may,1,0,no
32,others,married,3,no,4089,no,no,cellular,26,may,7,3,no
39,others,married,2,no,94,yes,yes,cellular,19,nov,1,0,no
60,others,married,2,no,-240,no,no,cellular,11,aug,6,0,no
32,others,single,2,no,-204,yes,yes,Unknown,26,may,2,0,no
39,business,married,3,no,15,yes,yes,cellular,21,nov,2,0,no
34,others,married,2,no,806,no,no,cellular,19,jul,3,1,yes
39,others,married,2,no,8152,no,no,cellular,20,nov,1,0,no
53,business,married,1,no,3544,no,no,Unknown,19,may,4,0,no
36,business,married,3,no,61,no,yes,cellular,19,aug,2,0,no
35,business,married,3,no,481,no,no,cellular,13,aug,2,0,no
27,others,married,3,no,8,yes,yes,cellular,18,may,1,2,no
31,business,married,2,no,385,no,no,cellular,29,sep,2,4,no
36,others,married,2,no,186,yes,no,cellular,12,may,3,0,no
48,business,single,2,no,1253,yes,no,Unknown,18,jun,2,0,no
37,others,married,1,no,587,no,no,Unknown,11,jun,2,0,no
24,others,single,2,no,167,no,yes,cellular,25,may,1,2,yes
37,others,married,1,no,1941,yes,no,cellular,20,apr,2,0,no
37,others,single,3,no,3943,no,no,cellular,19,nov,1,0,no
40,others,divorced,3,no,528,yes,no,cellular,13,may,2,5,no
48,business,married,2,no,-440,yes,yes,cellular,12,may,1,0,no
38,others,single,3,no,11,no,no,Unknown,18,jun,3,0,no
36,others,single,2,no,1598,yes,no,cellular,5,feb,1,0,no
58,others,married,2,no,630,no,no,Unknown,9,jun,2,0,no
56,business,married,2,no,0,yes,no,Unknown,29,may,1,0,no
29,others,single,3,no,2269,yes,no,cellular,20,apr,1,1,no
32,others,married,2,no,660,no,no,cellular,25,oct,2,1,yes
40,others,married,2,no,1270,yes,no,cellular,8,may,2,0,no
56,others,married,1,no,1168,no,no,telephone,17,nov,2,0,no
36,others,married,2,no,0,no,yes,telephone,15,jul,3,0,no
41,others,married,2,no,140,yes,no,cellular,29,jan,2,0,no
30,others,married,1,no,-68,yes,no,cellular,25,jul,2,0,no
35,business,married,2,no,287,yes,no,cellular,2,feb,3,8,no
29,business,divorced,3,no,607,yes,yes,Unknown,8,may,3,0,no
52,others,married,2,no,-38,no,no,Unknown,6,jun,1,0,no
28,others,single,3,no,3623,no,no,cellular,3,jun,2,1,no
38,business,married,3,no,1187,yes,yes,cellular,2,feb,1,0,no
24,others,married,2,no,1470,yes,no,cellular,12,may,1,0,no
37,business,married,3,no,392,no,no,cellular,6,aug,2,0,no
41,others,married,3,no,725,yes,yes,Unknown,27,may,3,0,no
26,others,divorced,2,no,21,yes,no,Unknown,27,may,1,0,no
44,others,married,1,no,93,yes,no,cellular,17,nov,1,0,no
44,business,married,1,no,-299,yes,no,Unknown,23,may,1,0,no
35,business,married,3,no,0,no,no,cellular,17,jul,5,0,no
47,business,single,3,no,153,yes,no,cellular,18,nov,2,0,no
34,business,single,3,no,872,yes,no,cellular,17,apr,1,2,no
46,others,married,2,no,613,no,no,Unknown,6,jun,1,0,no
40,others,married,2,no,949,yes,no,cellular,12,may,3,8,no
33,others,single,3,no,12,yes,no,Unknown,29,may,4,0,no
52,others,married,1,no,1949,no,no,cellular,14,aug,2,0,no
25,business,single,3,no,808,no,no,cellular,27,may,2,0,no
68,others,divorced,1,no,476,no,no,telephone,28,jun,1,0,yes
42,business,single,3,no,2032,yes,no,cellular,24,jul,4,0,no
44,business,married,3,no,3463,yes,yes,cellular,28,aug,3,0,no
40,business,single,2,no,664,no,no,cellular,19,nov,2,2,no
28,business,single,2,no,7,yes,no,cellular,15,may,1,0,no
39,others,married,2,no,87,no,no,cellular,8,jul,1,0,no
37,business,married,3,no,4842,yes,no,cellular,25,nov,1,0,no
42,business,divorced,2,no,-106,yes,no,cellular,15,may,1,3,no
30,others,married,2,no,253,yes,no,Unknown,23,may,2,0,no
42,others,married,2,no,-523,yes,no,cellular,11,may,2,0,no
37,business,married,2,no,1290,no,no,cellular,9,feb,2,0,no
37,business,single,3,no,6158,yes,no,cellular,21,nov,9,0,no
72,others,married,1,no,763,no,no,cellular,24,apr,2,0,yes
53,others,divorced,2,no,0,no,no,Unknown,20,jun,2,0,no
51,others,married,2,no,6451,no,no,telephone,19,nov,2,0,no
48,others,married,1,no,2519,no,no,telephone,22,aug,5,0,no
39,business,married,2,no,272,yes,yes,cellular,29,jan,1,2,no
29,business,single,3,no,502,no,no,cellular,12,apr,2,3,no
47,others,married,1,no,214,yes,yes,Unknown,9,jun,1,0,no
34,business,married,3,no,2892,yes,yes,cellular,30,jul,7,0,no
31,business,single,3,no,354,no,no,cellular,21,apr,2,0,yes
37,others,divorced,2,no,1082,no,no,cellular,2,feb,3,5,no
25,others,single,2,no,7604,no,no,cellular,27,apr,1,0,no
32,business,married,3,no,0,yes,yes,cellular,18,nov,1,0,no
40,others,single,2,no,5483,no,no,cellular,29,jul,2,0,no
45,business,married,3,no,1788,no,no,cellular,10,dec,1,4,no
30,others,married,3,no,1019,no,no,cellular,4,feb,1,1,no
35,others,single,2,no,155,yes,no,cellular,20,apr,1,0,no
33,others,married,2,no,35,yes,no,telephone,20,apr,1,1,no
39,business,married,3,no,2810,no,no,Unknown,9,jun,1,0,no
33,others,married,1,no,934,yes,no,Unknown,4,jun,2,0,no
36,others,single,2,no,1168,yes,no,Unknown,23,may,3,0,no
44,business,married,3,no,126,yes,no,Unknown,13,may,1,0,no
70,others,married,3,no,15834,no,no,telephone,1,oct,1,0,no
37,business,divorced,3,no,0,yes,yes,cellular,22,jul,3,0,no
53,business,married,3,no,0,no,no,cellular,19,aug,3,0,no
55,business,married,3,no,0,no,no,cellular,17,aug,1,0,no
55,others,divorced,3,no,6920,yes,no,Unknown,6,may,3,0,no
67,business,married,1,no,1093,no,no,telephone,8,jul,3,0,no
39,others,married,2,no,4430,yes,no,cellular,18,may,4,1,no
30,business,single,3,no,0,yes,no,cellular,5,may,1,0,no
45,business,married,3,no,1363,yes,no,Unknown,15,may,5,0,no
43,business,married,3,no,1336,yes,yes,cellular,27,may,2,1,no
58,business,married,1,no,0,no,no,Unknown,12,jun,6,0,no
34,others,single,2,no,89,yes,yes,Unknown,21,may,2,0,no
34,business,divorced,3,no,94,yes,no,cellular,7,may,1,0,no
34,others,single,2,no,-317,yes,no,cellular,17,apr,3,1,no
23,others,single,2,no,15,yes,no,cellular,15,may,2,2,no
53,others,single,2,no,4778,yes,no,cellular,14,may,1,0,no
32,business,single,3,no,1756,yes,no,Unknown,21,may,3,0,no
47,others,divorced,1,no,91,yes,no,cellular,17,apr,2,1,no
44,others,married,2,no,584,no,no,cellular,30,jun,1,0,no
24,others,single,2,no,-148,yes,no,Unknown,21,may,1,0,no
58,others,married,1,no,1965,no,no,cellular,18,mar,1,0,no
59,business,married,2,no,1473,no,no,telephone,20,nov,1,0,no
51,business,married,3,no,15904,no,no,cellular,7,aug,4,0,no
35,business,single,3,no,1374,yes,no,cellular,15,may,1,0,no
28,others,single,2,no,3412,yes,no,cellular,15,may,4,0,no
34,others,divorced,3,yes,530,yes,no,cellular,7,may,1,0,no
41,business,married,2,no,0,no,no,cellular,31,jul,2,0,no
33,others,divorced,2,no,855,yes,no,cellular,15,may,3,0,no
37,business,married,3,no,1995,yes,no,cellular,11,aug,2,0,no
27,others,married,2,no,293,yes,no,Unknown,26,may,3,0,no
34,business,married,3,no,0,no,no,cellular,28,jan,2,0,yes
49,others,single,1,yes,-2604,yes,no,cellular,18,nov,1,0,no
48,others,married,2,no,1405,yes,no,Unknown,14,may,2,0,yes
93,others,married,2,no,775,no,no,cellular,22,jul,2,7,yes
36,others,divorced,2,no,3270,no,no,telephone,5,feb,1,0,no
53,others,married,2,no,1103,yes,yes,Unknown,30,may,4,0,no
48,others,married,1,no,3752,yes,no,cellular,13,apr,5,0,no
34,others,married,2,no,262,no,no,cellular,15,sep,2,1,yes
60,others,married,1,no,7791,no,no,telephone,30,apr,1,0,no
56,others,married,2,no,549,no,yes,Unknown,20,jun,2,0,no
34,others,married,2,no,-136,yes,yes,cellular,12,aug,2,0,no
27,others,single,2,no,3675,no,no,Unknown,12,may,2,0,no
34,others,married,1,no,69,no,no,telephone,7,jul,1,0,no
52,others,divorced,1,no,1697,no,no,Unknown,20,jun,1,0,no
49,others,single,1,no,2146,yes,no,cellular,7,may,2,2,yes
34,business,married,3,no,46,yes,no,Unknown,5,may,4,0,no
31,business,married,2,no,35,no,no,cellular,13,aug,2,1,yes
70,others,married,2,no,1164,no,no,telephone,14,may,3,2,no
49,others,married,2,no,1944,no,no,Unknown,5,jun,1,0,no
44,others,married,1,no,1485,yes,no,Unknown,16,may,1,0,no
59,business,married,3,no,261,yes,yes,cellular,21,nov,1,0,no
43,business,married,2,no,324,no,no,cellular,8,aug,4,0,no
28,others,single,2,no,126,no,no,cellular,7,jul,1,0,no
51,others,married,1,no,230,yes,no,Unknown,6,may,1,0,no
30,others,single,2,no,323,no,no,cellular,25,jan,1,3,no
45,business,single,3,no,2048,yes,no,cellular,18,oct,1,1,yes
50,others,single,2,no,0,yes,no,telephone,19,nov,2,0,no
39,others,single,3,no,410,no,no,Unknown,19,jun,4,0,no
31,others,married,3,no,3338,yes,no,cellular,24,jun,2,2,no
52,others,married,2,no,3577,no,yes,cellular,8,aug,2,0,no
36,business,married,2,no,788,yes,no,cellular,6,may,1,1,no
44,business,married,2,yes,0,no,yes,Unknown,30,jun,3,0,no
41,business,married,3,no,771,yes,no,cellular,26,aug,8,0,no
28,others,single,1,no,-30,yes,no,cellular,31,jul,5,0,no
33,others,married,3,no,599,yes,no,cellular,29,aug,2,0,no
34,business,married,3,no,3402,no,no,cellular,3,jun,2,0,no
54,business,married,2,no,2693,no,no,cellular,22,mar,1,6,yes
42,others,married,2,no,440,yes,no,cellular,3,feb,5,0,no
42,others,married,1,no,454,yes,no,cellular,4,feb,3,0,no
48,others,married,1,no,219,yes,no,Unknown,29,may,4,0,no
51,others,married,2,no,0,no,no,cellular,18,nov,1,0,no
35,business,divorced,3,no,321,yes,no,Unknown,9,may,1,0,no
27,business,married,3,no,159,yes,no,cellular,25,jul,2,0,no
27,others,single,1,no,5,yes,no,cellular,18,may,1,0,no
40,others,married,2,no,11084,no,no,Unknown,11,jun,1,0,no
37,others,married,2,no,1140,yes,no,cellular,14,may,3,0,no
32,business,married,2,no,0,no,no,cellular,30,jan,3,0,no
29,others,married,2,no,0,no,no,Unknown,26,may,2,0,no
36,business,married,3,no,1352,no,no,Unknown,19,jun,1,0,yes
42,others,single,3,no,-411,yes,no,cellular,24,jul,3,0,no
53,others,married,1,no,4576,no,no,telephone,30,jul,2,0,no
30,others,single,2,no,3485,no,no,cellular,2,feb,2,0,no
53,others,married,2,no,163,yes,yes,cellular,24,nov,1,0,no
58,others,married,1,no,309,no,no,cellular,19,aug,2,0,no
30,others,married,2,no,398,yes,no,cellular,17,apr,2,2,no
29,business,single,2,no,-507,yes,no,Unknown,16,may,1,0,no
52,business,married,3,no,-542,no,no,cellular,28,aug,2,0,no
38,others,married,2,no,1205,yes,no,cellular,20,apr,4,1,no
33,business,divorced,2,no,335,yes,no,cellular,21,nov,1,2,no
32,business,married,2,no,739,yes,yes,Unknown,28,may,3,0,no
54,others,married,1,no,208,no,no,Unknown,12,may,1,0,no
33,business,married,2,no,105,yes,no,Unknown,26,may,4,0,no
35,others,single,2,no,9,yes,no,cellular,13,may,2,2,no
31,others,single,3,no,-167,yes,no,Unknown,2,jun,5,0,no
28,business,single,2,no,1238,yes,no,Unknown,28,may,2,0,no
39,others,married,1,no,267,no,no,Unknown,9,jun,5,0,no
51,others,married,2,no,276,no,no,cellular,26,aug,2,0,no
47,business,single,2,no,3696,no,no,cellular,12,jul,2,4,yes
45,business,married,3,no,0,no,yes,cellular,15,jul,4,0,no
33,business,married,3,no,334,no,no,cellular,25,nov,1,0,no
36,business,married,3,no,6404,yes,yes,telephone,9,jul,1,0,no
33,business,single,3,no,2364,no,no,cellular,17,may,1,0,yes
38,others,single,1,no,393,yes,no,cellular,14,may,1,0,no
38,business,married,3,no,569,yes,no,cellular,6,feb,2,1,no
35,others,single,2,no,2227,yes,no,cellular,7,may,1,0,no
39,others,married,2,no,0,yes,yes,cellular,4,feb,1,0,no
54,others,married,2,no,24,yes,no,Unknown,28,may,1,0,no
53,others,married,1,no,362,no,no,cellular,28,jul,2,0,yes
51,others,married,3,no,1533,no,no,Unknown,18,jun,2,0,no
39,others,married,3,no,206,yes,yes,Unknown,28,may,3,0,no
34,business,single,3,no,2455,no,no,cellular,8,aug,6,0,no
42,business,married,3,no,783,yes,no,cellular,19,nov,2,3,no
60,others,married,2,no,955,no,no,cellular,18,aug,3,0,no
58,business,married,2,no,60,no,yes,cellular,19,nov,2,0,no
47,business,married,3,no,4693,no,yes,cellular,12,nov,1,3,yes
41,others,married,1,no,686,yes,no,cellular,21,nov,3,0,no
30,others,single,1,yes,81,yes,no,telephone,5,feb,1,0,no
29,others,single,2,no,769,yes,yes,cellular,14,may,3,0,no
